trade_date,trades,wins,losses,gross_pnl,day_pnl
2026-06-01,2,2,0,57.49999999999997,57.49999999999997
2026-06-05,3,0,3,-52.85000000000002,-52.85000000000002
2026-06-08,1,0,1,-37.35000000000001,-37.35000000000001
2026-06-09,1,1,0,9.900000000000006,9.900000000000006
2026-06-12,1,0,1,-27.35000000000001,-27.35000000000001
2026-06-17,3,0,3,-48.95000000000002,-48.95000000000002
2026-06-18,3,1,2,2.0500000000000114,2.0500000000000114
