date,open,high,low,close
2026-04-15 09:15:00+05:30,108.0,184.25,108.0,146.35
2026-04-15 09:20:00+05:30,145.85,147.75,141.45,141.8
2026-04-15 09:25:00+05:30,142.35,143.45,136.3,139.45
2026-04-15 09:30:00+05:30,139.6,139.7,133.05,135.55
2026-04-15 09:35:00+05:30,136.0,139.45,131.65,133.75
2026-04-15 09:40:00+05:30,133.95,147.45,133.15,144.3
2026-04-15 09:45:00+05:30,145.7,149.6,138.55,138.55
2026-04-15 09:50:00+05:30,138.8,146.5,135.1,143.0
2026-04-15 09:55:00+05:30,143.85,149.0,142.4,146.2
2026-04-15 10:00:00+05:30,146.55,149.55,143.55,149.2
2026-04-15 10:05:00+05:30,149.5,155.55,149.3,151.45
2026-04-15 10:10:00+05:30,151.5,155.5,151.0,152.0
2026-04-15 10:15:00+05:30,152.5,160.6,152.5,160.55
2026-04-15 10:20:00+05:30,160.25,163.95,154.75,160.6
2026-04-15 10:25:00+05:30,160.75,162.4,157.3,160.25
2026-04-15 10:30:00+05:30,160.05,166.25,156.9,159.5
2026-04-15 10:35:00+05:30,159.1,159.95,152.65,153.75
2026-04-15 10:40:00+05:30,153.7,157.5,151.2,153.8
2026-04-15 10:45:00+05:30,153.15,156.7,152.3,154.0
2026-04-15 10:50:00+05:30,153.75,154.1,140.3,145.7
2026-04-15 10:55:00+05:30,145.75,149.3,144.85,144.85
2026-04-15 11:00:00+05:30,144.7,145.4,141.2,143.85
2026-04-15 11:05:00+05:30,143.9,144.3,137.25,138.55
2026-04-15 11:10:00+05:30,138.1,138.7,134.25,136.35
2026-04-15 11:15:00+05:30,136.05,141.1,133.4,137.0
2026-04-15 11:20:00+05:30,137.0,142.0,136.85,141.45
2026-04-15 11:25:00+05:30,140.95,141.4,137.0,139.2
2026-04-15 11:30:00+05:30,139.2,141.0,137.7,138.1
2026-04-15 11:35:00+05:30,138.1,141.85,138.1,141.2
2026-04-15 11:40:00+05:30,141.5,145.8,139.5,145.7
2026-04-15 11:45:00+05:30,145.5,150.0,142.9,149.35
2026-04-15 11:50:00+05:30,149.5,150.35,146.1,148.55
