date,open,high,low,close
2026-05-12 09:15:00+05:30,501.9,501.95,473.95,489.55
2026-05-12 09:20:00+05:30,489.55,489.55,457.5,457.5
2026-05-12 09:25:00+05:30,457.5,457.5,433.2,434.5
2026-05-12 09:30:00+05:30,434.5,434.5,423.9,426.9
2026-05-12 09:35:00+05:30,426.9,441.95,426.9,440
2026-05-12 09:40:00+05:30,440,442.5,436,437.05
2026-05-12 09:45:00+05:30,437.05,439.6,429.6,433.85
2026-05-12 09:50:00+05:30,433.85,436.6,432.25,436.6
2026-05-12 09:55:00+05:30,436.6,437.95,425,428
2026-05-12 10:00:00+05:30,428,429.45,424,425.75
2026-05-12 10:05:00+05:30,425.75,433.95,420.5,427
2026-05-12 10:10:00+05:30,427,433.1,427,433.1
2026-05-12 10:15:00+05:30,433.1,447.35,433.1,445.05
2026-05-12 10:20:00+05:30,445.05,448.1,422.3,422.3
2026-05-12 10:25:00+05:30,422.3,422.3,408.75,411.1
2026-05-12 10:30:00+05:30,413.55,413.55,407.7,410
2026-05-12 10:35:00+05:30,410,415,402.55,402.55
2026-05-12 10:40:00+05:30,402.55,423.65,402.55,421.6
2026-05-12 10:45:00+05:30,421.6,421.6,403.8,404.65
2026-05-12 10:50:00+05:30,404.65,409.1,404.65,405.55
2026-05-12 10:55:00+05:30,405.55,413.9,405.55,413.9
2026-05-12 11:00:00+05:30,413.9,413.9,395,400.45
2026-05-12 11:05:00+05:30,400.45,400.45,394.45,399.4
2026-05-12 11:10:00+05:30,399.4,401.9,399.4,401.9
2026-05-12 11:15:00+05:30,401.9,413.75,401.9,410.45
2026-05-12 11:20:00+05:30,410.45,412.2,406.4,406.4
2026-05-12 11:25:00+05:30,406.4,406.4,401.85,401.85
2026-05-12 11:30:00+05:30,401.85,404.15,396.5,404.15
2026-05-12 11:35:00+05:30,404.15,405,396.2,402.45
2026-05-12 11:40:00+05:30,402.45,411.1,402.45,411.1
2026-05-12 11:45:00+05:30,411.1,411.1,406,406
2026-05-12 11:50:00+05:30,400.45,407.5,400.45,407.5
2026-05-12 11:55:00+05:30,407.5,415.45,407.5,408
2026-05-12 12:00:00+05:30,408,408,398,400.95
2026-05-12 12:05:00+05:30,400.95,400.95,376,379.85
2026-05-12 12:10:00+05:30,379.85,387.75,379.85,384.5
2026-05-12 12:15:00+05:30,384.5,393.5,384.5,392.45
2026-05-12 12:20:00+05:30,392.45,392.9,388.05,391.75
2026-05-12 12:25:00+05:30,394.45,394.45,389,389.55
2026-05-12 12:30:00+05:30,389.55,389.55,367.15,370.4
2026-05-12 12:35:00+05:30,368,370.75,362.8,368.75
2026-05-12 12:40:00+05:30,368.75,376.9,368.2,376.9
2026-05-12 12:45:00+05:30,376.9,379.45,367.75,369.25
2026-05-12 12:50:00+05:30,369.25,374.3,368,368
2026-05-12 12:55:00+05:30,368,375.35,367.95,367.95
2026-05-12 13:00:00+05:30,367.95,375.55,367.95,372.9
2026-05-12 13:05:00+05:30,372.9,376.1,365,367.1
2026-05-12 13:10:00+05:30,367.1,375.5,364,371.1
2026-05-12 13:15:00+05:30,371.1,390.3,371.1,383.25
2026-05-12 13:20:00+05:30,383.25,383.25,373.75,375.45
2026-05-12 13:25:00+05:30,375.45,378,374.35,375.2
2026-05-12 13:30:00+05:30,375.2,381.3,374.75,380
2026-05-12 13:35:00+05:30,380,380,362,366.25
2026-05-12 13:40:00+05:30,366.25,366.25,354.05,358
2026-05-12 13:45:00+05:30,358,365.05,352.05,361.55
2026-05-12 13:50:00+05:30,361.55,368.45,354.15,354.15
2026-05-12 13:55:00+05:30,353.05,356.75,349,352.8
2026-05-12 14:00:00+05:30,349,349,338.95,342.55
2026-05-12 14:05:00+05:30,342.55,342.55,324.85,324.9
2026-05-12 14:10:00+05:30,324.9,328.45,320,324.65
2026-05-12 14:15:00+05:30,324.25,332.9,322.1,327.1
2026-05-12 14:20:00+05:30,327.1,342.65,327.1,339.55
2026-05-12 14:25:00+05:30,339.55,341.65,328.95,331.2
2026-05-12 14:30:00+05:30,331.2,333.1,314.9,314.9
2026-05-12 14:35:00+05:30,317,329,314.55,325.25
2026-05-12 14:40:00+05:30,325,330.55,323.85,324
2026-05-12 14:45:00+05:30,324,329.6,322.1,323.1
2026-05-12 14:50:00+05:30,323.1,323.1,300.95,304.8
2026-05-12 14:55:00+05:30,304.8,305.25,287.4,293.55
2026-05-12 15:00:00+05:30,292.45,292.45,270.7,278.25
2026-05-12 15:05:00+05:30,279.05,280.75,266.4,274.95
2026-05-12 15:10:00+05:30,274.95,278,270,273.8
2026-05-12 15:15:00+05:30,275.35,284.25,275.35,281.8
2026-05-12 15:20:00+05:30,281.7,281.7,272.6,277
2026-05-12 15:25:00+05:30,278,302.8,276.7,297
2026-05-13 09:15:00+05:30,311.9,338.2,270,279.9
2026-05-13 09:20:00+05:30,280.25,304.7,268.75,301
2026-05-13 09:25:00+05:30,301.85,301.85,265.6,265.65
2026-05-13 09:30:00+05:30,266.75,278,254.15,255.35
2026-05-13 09:35:00+05:30,256,257.45,220,225.95
2026-05-13 09:40:00+05:30,227.15,242.1,220.8,239.35
2026-05-13 09:45:00+05:30,237.3,247.05,230.55,240
2026-05-13 09:50:00+05:30,237.6,277.6,237.6,273.9
2026-05-13 09:55:00+05:30,272.4,288.2,263.7,275.15
2026-05-13 10:00:00+05:30,271.05,286.4,264.5,284.95
2026-05-13 10:05:00+05:30,286.95,304,286.15,292.2
2026-05-13 10:10:00+05:30,292.25,294.05,277,289.6
2026-05-13 10:15:00+05:30,288,308.2,287.8,305.9
2026-05-13 10:20:00+05:30,305.8,325.65,304.05,322.8
2026-05-13 10:25:00+05:30,322.6,331.15,316.6,319
2026-05-13 10:30:00+05:30,315.95,341.65,311.45,339.25
2026-05-13 10:35:00+05:30,338.75,338.85,303.35,307
2026-05-13 10:40:00+05:30,309,326.7,307.05,320.35
2026-05-13 10:45:00+05:30,319.5,330,310.05,311.25
2026-05-13 10:50:00+05:30,311.25,321.5,307.65,312.7
