month,trade_date,trades,wins,losses,gross_pnl,day_pnl
Mar,2026-03-04,1,1,0,19.69999999999999,19.69999999999999
Mar,2026-03-06,2,1,1,8.050000000000011,8.050000000000011
Mar,2026-03-09,2,1,1,15.799999999999983,15.799999999999983
Mar,2026-03-12,3,1,2,1.3999999999999488,1.3999999999999488
Mar,2026-03-13,1,1,0,100.14999999999998,100.14999999999998
Mar,2026-03-16,1,0,1,-26.950000000000017,-26.950000000000017
Mar,2026-03-17,1,0,1,-23.0,-23.0
Mar,2026-03-19,3,1,2,140.95000000000002,140.95000000000002
