month,trade_date,strike,side,entry_time,entry_price,exit_time,exit_price,pnl,exit_reason,pivot,mfe,mae,plus20_hit,plus40_hit,loss_count_after_trade,daily_pnl_after_trade,entry_ema20,entry_above_ema20,distance_from_ema20,previous_candle_touched_ema20,current_candle_touched_ema20,entry_candle_color,entry_near_ema20_5pts,entry_near_ema20_10pts,entry_near_ema20_15pts
Jun,2026-06-01,23650,PE,2026-06-01 10:10:00,143.3,2026-06-01 10:45:00,128.9,-14.400000000000006,stop,135.125,21.69999999999999,-19.200000000000017,True,False,1,-14.400000000000006,116.75832558021041,True,26.5416744197896,False,False,green,False,False,False
Jun,2026-06-01,23650,PE,2026-06-01 11:50:00,135.5,2026-06-01 12:10:00,157.45,21.94999999999999,stop,135.125,51.650000000000006,-0.5,True,True,1,7.549999999999983,127.36518218664114,True,8.134817813358865,False,False,green,False,True,True
Jun,2026-06-03,23400,CE,2026-06-03 13:00:00,170.55,2026-06-03 15:05:00,237.8,67.25,stop,170.1,129.39999999999998,-9.450000000000017,True,True,0,67.25,155.2626815436998,True,15.287318456300198,False,False,green,False,False,False
Jun,2026-06-04,23300,CE,2026-06-04 13:50:00,211.2,2026-06-04 14:50:00,241.05,29.850000000000023,stop,200.15,75.30000000000001,-12.399999999999977,True,True,0,29.850000000000023,226.59409334334896,False,-15.39409334334897,False,False,red,False,False,False
Jun,2026-06-08,23100,CE,2026-06-08 14:30:00,139.55,2026-06-08 15:00:00,110.95,-28.60000000000001,stop,138.425,25.19999999999999,-34.35000000000001,True,False,1,-28.60000000000001,162.89448207484747,False,-23.344482074847463,False,False,green,False,False,False
Jun,2026-06-11,23100,CE,2026-06-11 15:05:00,180.65,2026-06-11 15:25:00,208.8,28.150000000000006,end_of_day,175.5,28.650000000000006,-0.6500000000000057,True,False,0,28.150000000000006,218.64624422819043,False,-37.99624422819042,False,False,green,False,False,False
Jun,2026-06-12,23400,CE,2026-06-12 09:30:00,150.25,2026-06-12 09:40:00,130.8,-19.44999999999999,stop,143.5,0.0,-23.299999999999997,False,False,1,-19.44999999999999,98.20675319861456,True,52.043246801385436,False,False,green,False,False,False
Jun,2026-06-12,23400,PE,2026-06-12 09:50:00,153.3,2026-06-12 13:25:00,123.8,-29.500000000000014,stop,143.5,29.94999999999999,-49.60000000000001,True,False,2,-48.95,195.59626210340588,False,-42.296262103405866,False,False,green,False,False,False
Jun,2026-06-15,24000,PE,2026-06-15 10:50:00,107.35,2026-06-15 13:05:00,132.55,25.200000000000017,stop,106.925,57.650000000000006,-2.5999999999999943,True,True,0,25.200000000000017,168.26301665869363,False,-60.913016658693635,False,False,red,False,False,False
Jun,2026-06-17,24050,CE,2026-06-17 09:50:00,170.7,2026-06-17 11:55:00,154.55,-16.149999999999977,stop,169.25,11.25,-16.25,False,False,1,-16.149999999999977,144.71384062091226,True,25.986159379087724,False,False,green,False,False,False
Jun,2026-06-17,24050,PE,2026-06-17 12:30:00,169.8,2026-06-17 13:35:00,154.75,-15.050000000000011,stop,169.25,13.949999999999989,-18.30000000000001,False,False,2,-31.19999999999999,164.52030397941087,True,5.279696020589142,False,False,green,False,True,True
Jun,2026-06-17,24050,PE,2026-06-17 14:30:00,171.0,2026-06-17 14:55:00,140.1,-30.900000000000006,stop,169.25,2.8499999999999943,-30.900000000000006,False,False,3,-62.099999999999994,166.2299899010318,True,4.770010098968214,True,False,red,True,True,True
Jun,2026-06-18,24050,CE,2026-06-18 09:30:00,144.15,2026-06-18 10:35:00,132.75,-11.400000000000006,stop,142.775,31.25,-11.400000000000006,True,False,1,-11.400000000000006,152.8809484383969,False,-8.730948438396894,False,False,red,False,True,True
Jun,2026-06-18,24050,CE,2026-06-18 14:20:00,144.35,2026-06-18 15:25:00,197.35,53.0,end_of_day,142.775,54.599999999999994,-17.5,True,True,1,41.599999999999994,147.96682300404535,False,-3.616823004045358,False,False,green,True,True,True
